@relation led7digit-0-2-4-5-6-7-8-9_vs_1
@attribute Led1 real
@attribute Led2 real
@attribute Led3 real
@attribute Led4 real
@attribute Led5 real
@attribute Led6 real
@attribute Led7 real
@attribute Class {positive, negative}
@data
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, negative
0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, negative
0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, negative
1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, negative
1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, negative
1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, negative
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, positive
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, positive
0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, negative
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, negative
0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, negative
1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, negative
1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, negative
1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, negative
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, negative
